2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
101	0
102	0
103	0
104	0
105	0
106	0
107	0
108	0
109	0
110	0
111	0
112	0
113	0
114	0
115	0
116	0
117	0
118	0
119	0
120	0
121	0
122	0
123	0
124	0
125	0
126	0
127	0
128	0
129	0
130	0
131	0
132	0
133	0
134	0
135	0
136	0
137	0
138	0
139	0
140	0
141	0
142	0
143	0
144	0
145	0
146	0
147	0
148	0
149	0
150	0
151	0
152	0
153	0
154	0
155	0
156	0
157	0
158	0
159	0
160	0
161	0
162	0
163	0
164	0
165	0
166	0
167	0
168	0
169	0
170	0
171	0
172	0
173	0
174	0
175	0
176	0
177	0
178	0
179	0
180	0
181	0
182	0
183	0
184	0
185	0
186	0
187	0
188	0
189	0
190	0
191	0
192	0
193	0
194	0
195	0
196	0
197	0
198	0
199	0
200	0
201	0
202	0
203	0
204	0
205	0
206	0
207	0
208	0
209	0
210	0
211	0
212	0
213	0
214	0
215	0
216	0
217	0
218	0
219	0
220	0
221	0
222	0
223	0
224	0
225	0
226	0
227	0
228	0
229	0
230	0
231	0
232	0
233	0
234	0
235	0
236	0
237	0
238	0
239	0
240	0
241	0
242	0
243	0
244	0
245	0
246	0
247	0
248	0
249	0
250	0
251	0
252	0
253	0
254	0
255	0
256	0
257	0
258	0
259	0
260	0
261	0
262	0
263	0
264	0
265	0
266	0
267	0
268	0
269	0
270	0
271	0
272	0
273	0
274	0
275	0
276	0
277	0
278	0
279	0
280	0
281	0
282	0
283	0
284	0
285	0
286	0
287	0
288	0
289	0
290	0
291	0
292	0
293	0
294	0
295	0
296	0
297	0
298	0
299	0
300	0
301	0
302	0
303	0
304	0
305	0
306	0
307	0
308	0
309	0
310	0
311	0
312	0
313	0
314	0
315	0
316	0
317	0
318	0
319	0
320	0
321	0
322	0
323	0
324	0
325	0
326	0
327	0
328	0
329	0
330	0
331	0
332	0
333	0
334	0
335	0
336	0
337	0
338	0
339	0
340	0
341	0
342	0
343	0
344	0
345	0
346	0
347	0
348	0
349	0
350	0
351	0
352	0
353	0
354	0
355	0
356	0
357	0
358	0
359	0
360	0
361	0
362	0
363	0
364	0
365	0
366	0
367	0
368	0
369	0
370	0
371	0
372	0
373	0
374	0
375	0
376	0
377	0
378	0
379	0
380	0
381	0
382	0
383	0
384	0
385	0
386	0
387	0
388	0
389	0
390	0
391	0
392	0
393	0
394	0
395	0
396	0
397	0
398	0
399	0
400	0
401	0
402	0
403	0
404	0
405	0
406	0
407	0
408	0
409	0
410	0
411	0
412	0
413	0
414	0
415	0
416	0
417	0
418	0
419	0
420	0
421	0
422	0
423	0
424	0
425	0
426	0
427	0
428	0
429	0
430	0
431	0
432	0
433	0
434	0
435	0
436	0
437	0
438	0
439	0
440	0
441	0
442	0
443	0
444	0
445	0
446	0
447	0
448	0
449	0
450	0
451	0
452	0
453	0
454	0
455	0
456	0
457	0
458	0
459	0
460	0
461	0
462	0
463	0
464	0
465	0
466	0
467	0
468	0
469	0
470	0
471	0
472	0
473	0
474	0
475	0
476	0
477	0
478	0
479	0
480	0
481	0
482	0
483	0
484	0
485	0
486	0
487	0
488	0
489	0
490	0
491	0
492	0
493	0
494	0
495	0
496	0
497	0
498	0
499	0
500	0
501	0
502	0
503	0
504	0
505	0
506	0
507	0
508	0
509	0
510	0
511	0
512	0
513	0
514	0
515	0
516	0
517	0
518	0
519	0
520	0
521	0
522	0
523	0
524	0
525	0
526	0
527	0
528	0
529	0
530	0
531	0
532	0
533	0
534	0
535	0
536	0
537	0
538	0
539	0
540	0
541	0
542	0
543	0
544	0
545	0
546	0
547	0
548	0
549	0
550	0
551	0
552	0
553	0
554	0
555	0
556	0
557	0
558	0
559	0
560	0
561	0
562	0
563	0
564	0
565	0
566	0
567	0
568	0
569	0
570	0
571	0
572	0
573	0
574	0
575	0
576	0
577	0
578	0
579	0
580	0
581	0
582	0
583	0
584	0
585	0
586	0
587	0
588	0
589	0
590	0
591	0
592	0
593	0
594	0
595	0
596	0
597	0
598	0
599	0
600	0
601	0
602	0
603	0
604	0
605	0
606	0
607	0
608	0
609	0
610	0
611	0
612	0
613	0
614	0
615	0
616	0
617	0
618	0
619	0
620	0
621	0
622	0
623	0
624	0
625	0
626	0
627	0
628	0
629	0
630	0
631	0
632	0
633	0
634	0
635	0
636	0
637	0
638	0
639	0
640	0
641	0
642	0
643	0
644	0
645	0
646	0
647	0
648	0
649	0
650	0
651	0
652	0
653	0
654	0
655	0
656	0
657	0
658	0
659	0
660	0
661	0
662	0
663	0
664	0
665	0
666	0
667	0
668	0
669	0
670	0
671	0
672	0
673	0
674	0
675	0
676	0
677	0
678	0
679	0
680	0
681	0
682	0
683	0
684	0
685	0
686	0
687	0
688	0
689	0
690	0
691	0
692	0
693	0
694	0
695	0
696	0
697	0
698	0
699	0
700	0
701	0
702	0
703	0
704	0
705	0
706	0
707	0
708	0
709	0
710	0
711	0
712	0
713	0
714	0
715	0
716	0
717	0
718	0
719	0
720	0
721	0
722	0
723	0
724	0
725	0
726	0
727	0
728	0
729	0
730	0
731	0
732	0
733	0
734	0
735	0
736	0
737	0
738	0
739	0
740	0
741	0
742	0
743	0
744	0
745	0
746	0
747	0
748	0
749	0
750	0
751	0
752	0
753	0
754	0
755	0
756	0
757	0
758	0
759	0
760	0
761	0
762	0
763	0
764	0
765	0
766	0
767	0
768	0
769	0
770	0
771	0
772	0
773	0
774	0
775	0
776	0
777	0
778	0
779	0
780	0
781	0
782	0
783	0
784	0
785	0
786	0
787	0
788	0
789	0
790	0
791	0
792	0
793	0
794	0
795	0
796	0
797	0
798	0
799	0
800	0
801	0
802	0
803	0
804	0
805	0
806	0
807	0
808	0
809	0
810	0
811	0
812	0
813	0
814	0
815	0
816	0
817	0
818	0
819	0
820	0
821	0
822	0
823	0
824	0
825	0
826	0
827	0
828	0
829	0
830	0
831	0
832	0
833	0
834	0
835	0
836	0
837	0
838	0
839	0
840	0
841	0
842	0
843	0
844	0
845	0
846	0
847	0
848	0
849	0
850	0
851	0
852	0
853	0
854	0
855	0
856	0
857	0
858	0
859	0
860	0
861	0
862	0
863	0
864	0
865	0
866	0
867	0
868	0
869	0
870	0
871	0
872	0
873	0
874	0
875	0
876	0
877	0
878	0
879	0
880	0
881	0
882	0
883	0
884	0
885	0
886	0
887	0
888	0
889	0
890	0
891	0
892	0
893	0
894	0
895	0
896	0
897	0
898	0
899	0
900	0
901	0
902	0
903	0
904	0
905	0
906	0
907	0
908	0
909	0
910	0
911	0
912	0
913	0
914	0
915	0
916	0
917	0
918	0
919	0
920	0
921	0
922	0
923	0
924	0
925	0
926	0
927	0
928	0
929	0
930	0
931	0
932	0
933	0
934	0
935	0
936	0
937	0
938	0
939	0
940	0
941	0
942	0
943	0
944	0
945	0
946	0
947	0
948	0
949	0
950	0
951	0
952	0
953	0
954	0
955	0
956	0
957	0
958	0
959	0
960	0
961	0
962	0
963	0
964	0
965	0
966	0
967	0
968	0
969	0
970	0
971	0
972	0
973	0
974	0
975	0
976	0
977	0
978	0
979	0
980	0
981	0
982	0
983	0
984	0
985	0
986	0
987	0
988	0
989	0
990	0
991	0
992	0
993	0
994	0
995	0
996	0
997	0
998	0
999	0
1000	1.43
1001	1.430849675045
1002	1.43169870036
1003	1.4325470762149999
1004	1.43339480288
1005	1.434241880625
1006	1.4350883097199998
1007	1.435934090435
1008	1.4367792230399998
1009	1.4376237078049998
1010	1.438467545
1011	1.4393107348949998
1012	1.44015327776
1013	1.4409951738649998
1014	1.4418364234799999
1015	1.4426770268749998
1016	1.44351698432
1017	1.4443562960849998
1018	1.44519496244
1019	1.4460329836549999
1020	1.44687036
1021	1.447707091745
1022	1.44854317916
1023	1.4493786225149998
1024	1.45021342208
1025	1.4510475781249998
1026	1.45188109092
1027	1.452713960735
1028	1.4535461878399998
1029	1.454377772505
1030	1.455208715
1031	1.456039015595
1032	1.45686867456
1033	1.457697692165
1034	1.45852606868
1035	1.459353804375
1036	1.46018089952
1037	1.461007354385
1038	1.46183316924
1039	1.4626583443549999
1040	1.46348288
1041	1.464306776445
1042	1.46513003396
1043	1.465952652815
1044	1.46677463328
1045	1.467595975625
1046	1.4684166801199998
1047	1.4692367470349998
1048	1.47005617664
1049	1.470874969205
1050	1.4716931249999998
1051	1.472510644295
1052	1.47332752736
1053	1.474143774465
1054	1.4749593858799999
1055	1.475774361875
1056	1.47658870272
1057	1.477402408685
1058	1.4782154800399998
1059	1.4790279170549998
1060	1.47983972
1061	1.480650889145
1062	1.48146142476
1063	1.4822713271149999
1064	1.48308059648
1065	1.483889233125
1066	1.4846972373199998
1067	1.485504609335
1068	1.4863113494399998
1069	1.487117457905
1070	1.4879229349999998
1071	1.488727780995
1072	1.48953199616
1073	1.490335580765
1074	1.49113853508
1075	1.491940859375
1076	1.4927425539199999
1077	1.493543618985
1078	1.49434405484
1079	1.495143861755
1080	1.4959430399999998
1081	1.496741589845
1082	1.4975395115599999
1083	1.498336805415
1084	1.49913347168
1085	1.499929510625
1086	1.50072492252
1087	1.501519707635
1088	1.50231386624
1089	1.5031073986049999
1090	1.503900305
1091	1.504692585695
1092	1.50548424096
1093	1.5062752710649998
1094	1.5070656762799999
1095	1.5078554568749998
1096	1.50864461312
1097	1.5094331452849998
1098	1.51022105364
1099	1.511008338455
1100	1.5117949999999998
1101	1.512581038545
1102	1.5133664543599998
1103	1.5141512477149999
1104	1.51493541888
1105	1.5157189681249998
1106	1.5165018957199998
1107	1.517284201935
1108	1.51806588704
1109	1.518846951305
1110	1.5196273949999999
1111	1.520407218395
1112	1.52118642176
1113	1.5219650053649998
1114	1.5227429694799999
1115	1.523520314375
1116	1.52429704032
1117	1.525073147585
1118	1.52584863644
1119	1.526623507155
1120	1.52739776
1121	1.5281713952449998
1122	1.52894441316
1123	1.529716814015
1124	1.5304885980799998
1125	1.531259765625
1126	1.53203031692
1127	1.532800252235
1128	1.53356957184
1129	1.534338276005
1130	1.5351063649999999
1131	1.535873839095
1132	1.5366406985599999
1133	1.537406943665
1134	1.53817257468
1135	1.538937591875
1136	1.53970199552
1137	1.540465785885
1138	1.54122896324
1139	1.541991527855
1140	1.54275348
1141	1.543514819945
1142	1.5442755479599999
1143	1.5450356643149998
1144	1.5457951692799998
1145	1.5465540631249999
1146	1.54731234612
1147	1.5480700185349998
1148	1.54882708064
1149	1.5495835327049998
1150	1.5503393749999999
1151	1.5510946077949999
1152	1.5518492313599999
1153	1.5526032459649999
1154	1.55335665188
1155	1.5541094493749998
1156	1.5548616387199998
1157	1.555613220185
1158	1.55636419404
1159	1.5571145605549999
1160	1.55786432
1161	1.5586134726449998
1162	1.55936201876
1163	1.560109958615
1164	1.56085729248
1165	1.561604020625
1166	1.5623501433199998
1167	1.563095660835
1168	1.5638405734399998
1169	1.564584881405
1170	1.565328585
1171	1.566071684495
1172	1.56681418016
1173	1.567556072265
1174	1.56829736108
1175	1.569038046875
1176	1.56977812992
1177	1.570517610485
1178	1.57125648884
1179	1.571994765255
1180	1.57273244
1181	1.5734695133449998
1182	1.57420598556
1183	1.574941856915
1184	1.57567712768
1185	1.576411798125
1186	1.57714586852
1187	1.577879339135
1188	1.57861221024
1189	1.579344482105
1190	1.580076155
1191	1.580807229195
1192	1.58153770496
1193	1.5822675825649999
1194	1.58299686228
1195	1.583725544375
1196	1.58445362912
1197	1.5851811167849998
1198	1.58590800764
1199	1.586634301955
1200	1.5873599999999999
1201	1.588085102045
1202	1.5888096083599998
1203	1.589533519215
1204	1.59025683488
1205	1.590979555625
1206	1.59170168172
1207	1.592423213435
1208	1.59314415104
1209	1.593864494805
1210	1.594584245
1211	1.5953034018949999
1212	1.5960219657599999
1213	1.596739936865
1214	1.5974573154799998
1215	1.598174101875
1216	1.59889029632
1217	1.599605899085
1218	1.60032091044
1219	1.6010353306549998
1220	1.60174916
1221	1.602462398745
1222	1.60317504716
1223	1.603887105515
1224	1.60459857408
1225	1.6053094531249998
1226	1.60601974292
1227	1.606729443735
1228	1.60743855584
1229	1.608147079505
1230	1.608855015
1231	1.609562362595
1232	1.6102691225599999
1233	1.6109752951649998
1234	1.6116808806799998
1235	1.612385879375
1236	1.6130902915199998
1237	1.613794117385
1238	1.6144973572399999
1239	1.615200011355
1240	1.61590208
1241	1.616603563445
1242	1.6173044619599999
1243	1.618004775815
1244	1.61870450528
1245	1.619403650625
1246	1.62010221212
1247	1.620800190035
1248	1.62149758464
1249	1.622194396205
1250	1.622890625
1251	1.623586271295
1252	1.62428133536
1253	1.624975817465
1254	1.6256697178800001
1255	1.626363036875
1256	1.6270557747199998
1257	1.627747931685
1258	1.62843950804
1259	1.629130504055
1260	1.62982092
1261	1.630510756145
1262	1.63120001276
1263	1.631888690115
1264	1.63257678848
1265	1.633264308125
1266	1.63395124932
1267	1.634637612335
1268	1.6353233974399999
1269	1.636008604905
1270	1.636693235
1271	1.637377287995
1272	1.63806076416
1273	1.638743663765
1274	1.63942598708
1275	1.640107734375
1276	1.64078890592
1277	1.641469501985
1278	1.64214952284
1279	1.642828968755
1280	1.6435078399999998
1281	1.644186136845
1282	1.64486385956
1283	1.645541008415
1284	1.64621758368
1285	1.646893585625
1286	1.64756901452
1287	1.648243870635
1288	1.64891815424
1289	1.649591865605
1290	1.650265005
1291	1.650937572695
1292	1.6516095689599999
1293	1.652280994065
1294	1.65295184828
1295	1.653622131875
1296	1.65429184512
1297	1.654960988285
1298	1.65562956164
1299	1.656297565455
1300	1.656965
1301	1.657631865545
1302	1.65829816236
1303	1.658963890715
1304	1.65962905088
1305	1.660293643125
1306	1.66095766772
1307	1.661621124935
1308	1.66228401504
1309	1.662946338305
1310	1.6636080949999998
1311	1.664269285395
1312	1.66492990976
1313	1.665589968365
1314	1.66624946148
1315	1.666908389375
1316	1.66756675232
1317	1.668224550585
1318	1.66888178444
1319	1.669538454155
1320	1.67019456
1321	1.670850102245
1322	1.6715050811599999
1323	1.672159497015
1324	1.67281335008
1325	1.673466640625
1326	1.67411936892
1327	1.674771535235
1328	1.67542313984
1329	1.6760741830049999
1330	1.676724665
1331	1.677374586095
1332	1.67802394656
1333	1.678672746665
1334	1.67932098668
1335	1.679968666875
1336	1.6806157875199998
1337	1.681262348885
1338	1.68190835124
1339	1.682553794855
1340	1.6831986799999998
1341	1.683843006945
1342	1.68448677596
1343	1.6851299873149999
1344	1.68577264128
1345	1.6864147381249999
1346	1.68705627812
1347	1.6876972615349999
1348	1.68833768864
1349	1.688977559705
1350	1.689616875
1351	1.690255634795
1352	1.69089383936
1353	1.691531488965
1354	1.69216858388
1355	1.692805124375
1356	1.69344111072
1357	1.694076543185
1358	1.69471142204
1359	1.695345747555
1360	1.6959795199999999
1361	1.696612739645
1362	1.69724540676
1363	1.697877521615
1364	1.69850908448
1365	1.699140095625
1366	1.69977055532
1367	1.7004004638349999
1368	1.70102982144
1369	1.701658628405
1370	1.702286885
1371	1.702914591495
1372	1.70354174816
1373	1.704168355265
1374	1.70479441308
1375	1.705419921875
1376	1.70604488192
1377	1.706669293485
1378	1.70729315684
1379	1.707916472255
1380	1.70853924
1381	1.709161460345
1382	1.70978313356
1383	1.710404259915
1384	1.7110248396799999
